iid,sub_class,exit_status,n_turns,n_tools_last10,tool_entropy_last10,tool_diversity_last10,tool_repetition_last10
hugovk__pypistats-41,success,submitted,5,5,1.9219280948873623,0.8,0.4
bids-standard__pybids-611,success,submitted,7,7,2.807354922057604,1.0,0.14285714285714285
python-visualization__folium-1633,success,submitted,10,10,2.721928094887362,0.7,0.2
bids-standard__pybids-611,success,submitted,90,10,1.7219280948873623,0.4,0.4
networkx__networkx-7024,success,submitted,14,10,2.8464393446710154,0.8,0.3
Melevir__cognitive_complexity-15,success,submitted,15,10,2.321928094887362,0.6,0.4
deardurham__ciprs-reader-38,success,submitted,9,9,2.197159723424149,0.5555555555555556,0.3333333333333333
oasis-open__cti-python-stix2-342,success,submitted,8,8,2.5,0.75,0.25
astarte-platform__astarte-device-sdk-python-98,success,submitted,5,5,1.3709505944546687,0.6,0.6
auth0__auth0-python-500,success,submitted (exit_context),36,10,1.0,0.2,0.5
astarte-platform__astarte-device-sdk-python-98,success,submitted,8,8,2.75,0.875,0.25
adbar__simplemma-114,success,submitted,11,10,2.721928094887362,0.7,0.2
package-url__packageurl-python-29,success,submitted,13,10,2.9219280948873623,0.8,0.2
stfc__PSyclone-1111,success,submitted,5,5,2.321928094887362,1.0,0.2
ameily__cincoconfig-26,success,submitted,9,9,2.725480556997868,0.7777777777777778,0.2222222222222222
streamlink__streamlink-1696,success,submitted,27,10,2.5219280948873624,0.6,0.2
joke2k__faker-828,success,submitted,29,10,2.846439344671015,0.8,0.3
package-url__packageurl-python-29,success,submitted,14,10,2.9219280948873623,0.8,0.2
python-visualization__folium-1633,success,submitted,15,10,2.6464393446710153,0.7,0.3
simonsobs__ocs-332,success,submitted,16,10,2.3709505944546687,0.6,0.3
cunybpl__isdparser-4,success,submitted,10,10,2.6464393446710153,0.7,0.3
astarte-platform__astarte-device-sdk-python-98,success,submitted,9,9,2.6416041678685933,0.7777777777777778,0.3333333333333333
ithaka__apiron-8,success,submitted,11,10,2.121928094887362,0.5,0.4
eEcoLiDAR__laserchicken-135,success,submitted,13,10,2.446439344671015,0.6,0.3
pyupio__changelogs-232,success,submitted,11,10,2.446439344671015,0.6,0.3
joke2k__django-environ-325,success,submitted,13,10,2.0464393446710156,0.5,0.4
pydata__pydata-google-auth-17,success,submitted,8,8,2.5,0.75,0.25
asottile__yesqa-44,success,submitted,9,9,2.725480556997868,0.7777777777777778,0.2222222222222222
docker__docker-py-1167,success,submitted,12,10,2.6464393446710153,0.7,0.3
marshmallow-code__apispec-811,success,submitted,11,10,2.6464393446710153,0.7,0.3
networkx__networkx-7024,success,submitted,13,10,2.9219280948873623,0.8,0.2
rapidpro__rapidpro-python-66,success,submitted,10,10,2.9219280948873623,0.8,0.2
bids-standard__pybids-611,success,submitted,9,9,2.94770277922009,0.8888888888888888,0.2222222222222222
simonsobs__ocs-332,success,submitted,26,10,2.721928094887362,0.7,0.2
networkx__networkx-7024,success,submitted,12,10,2.9219280948873623,0.8,0.2
ithaka__apiron-8,success,submitted,7,7,2.521640636343318,0.8571428571428571,0.2857142857142857
docker__docker-py-1167,success,submitted,15,10,3.121928094887362,0.9,0.2
ameily__cincoconfig-26,success,submitted,51,10,2.8464393446710154,0.8,0.3
networkx__networkx-7024,success,submitted,9,9,2.725480556997868,0.7777777777777778,0.2222222222222222
Azure__msrest-for-python-208,success,submitted,9,9,2.725480556997868,0.7777777777777778,0.2222222222222222
hhursev__recipe-scrapers-915,success,submitted (exit_context),18,10,1.721928094887362,0.4,0.4
asottile__yesqa-44,success,submitted,5,5,2.321928094887362,1.0,0.2
geopandas__geopandas-3240,success,submitted,14,10,2.721928094887362,0.7,0.2
astarte-platform__astarte-device-sdk-python-98,success,submitted,5,5,1.9219280948873623,0.8,0.4
package-url__packageurl-python-29,success,submitted,13,10,2.9219280948873623,0.8,0.2
hugovk__pypistats-41,success,submitted,10,10,1.6854752972273344,0.4,0.5
geopandas__geopandas-3240,success,submitted,13,10,3.121928094887362,0.9,0.2
ameily__cincoconfig-26,success,submitted,6,6,2.584962500721156,1.0,0.16666666666666666
iterative__dvc-5785,success,submitted,12,13,2.873140679513133,0.8,0.23076923076923078
oasis-open__cti-python-stix2-454,success,submitted,11,10,2.9219280948873623,0.8,0.2
python-visualization__folium-1633,success,submitted,11,10,2.9219280948873623,0.8,0.2
oasis-open__cti-python-stix2-454,success,submitted,15,11,2.7321588913645702,0.8,0.36363636363636365
konradhalas__dacite-216,success,submitted,14,10,2.321928094887362,0.6,0.4
ttu__ruuvitag-sensor-41,success,submitted,7,7,2.2359263506290326,0.7142857142857143,0.2857142857142857
Melevir__cognitive_complexity-15,success,submitted,18,10,2.5219280948873624,0.6,0.2
googleapis__python-api-core-546,success,submitted,18,10,2.446439344671015,0.6,0.3
geomet__geomet-101,success,submitted,20,10,2.5219280948873624,0.7,0.4
streamlink__streamlink-1696,success,submitted,11,10,2.6464393446710153,0.7,0.3
astarte-platform__astarte-device-sdk-python-98,success,submitted,16,10,2.721928094887362,0.7,0.2
scikit-hep__cabinetry-396,success,submitted (exit_context),43,10,0.8812908992306927,0.2,0.7
iterative__dvc-5785,success,submitted,13,10,2.4464393446710155,0.6,0.3
joke2k__django-environ-358,success,submitted,7,7,1.6644977792004614,0.5714285714285714,0.5714285714285714
oasis-open__cti-python-stix2-342,success,submitted,8,8,2.5,0.75,0.25
konradhalas__dacite-216,success,submitted,15,10,2.6464393446710157,0.7,0.3
networkx__networkx-7024,success,submitted,9,9,2.725480556997868,0.7777777777777778,0.2222222222222222
mherrmann__gitignore_parser-38,success,submitted,8,8,2.5,0.75,0.25
konradhalas__dacite-216,success,submitted,9,9,2.725480556997868,0.7777777777777778,0.2222222222222222
ameily__cincoconfig-26,success,submitted,16,10,2.0464393446710156,0.5,0.4
pydata__pydata-google-auth-17,success,submitted,7,7,2.521640636343318,0.8571428571428571,0.2857142857142857
package-url__packageurl-python-29,success,submitted,17,10,2.846439344671015,0.8,0.3
adamchainz__ec2-metadata-350,success,submitted,14,10,2.9219280948873623,0.8,0.2
oasis-open__cti-python-stix2-342,success,submitted,14,10,1.6854752972273346,0.4,0.5
docker__docker-py-1167,success,submitted,23,10,1.8464393446710154,0.4,0.4
package-url__packageurl-python-29,success,submitted,18,10,2.721928094887362,0.7,0.2
simonsobs__ocs-332,success,submitted,30,10,2.321928094887362,0.6,0.4
joke2k__django-environ-358,success,submitted,13,10,1.9609640474436814,0.5,0.5
sqlfluff__sqlfluff-5206,success,submitted,15,10,2.1219280948873624,0.5,0.4
joke2k__django-environ-358,success,submitted,14,10,1.9609640474436814,0.5,0.5
marshmallow-code__apispec-811,success,submitted,15,10,2.0464393446710156,0.5,0.4
Melevir__cognitive_complexity-15,success,submitted,22,10,2.321928094887362,0.6,0.4
konradhalas__dacite-216,success,submitted,11,10,2.321928094887362,0.6,0.4
bids-standard__pybids-611,success,submitted,6,6,2.584962500721156,1.0,0.16666666666666666
marshmallow-code__apispec-811,success,submitted,16,10,1.7219280948873623,0.4,0.4
gibsramen__evident-23,success,submitted,9,9,2.6416041678685933,0.7777777777777778,0.3333333333333333
docker__docker-py-1167,success,submitted,9,9,2.94770277922009,0.8888888888888888,0.2222222222222222
johnsyweb__python_sparse_list-17,success,submitted,9,9,2.725480556997868,0.7777777777777778,0.2222222222222222
simonsobs__ocs-332,success,submitted,14,10,2.921928094887362,0.8,0.2
rapidpro__rapidpro-python-66,success,submitted,10,10,2.721928094887362,0.7,0.2
package-url__packageurl-python-29,success,submitted,15,10,2.9219280948873623,0.8,0.2
bids-standard__pybids-611,success,submitted,19,10,2.0464393446710156,0.5,0.4
geopandas__geopandas-1336,success,submitted,19,10,2.6464393446710153,0.7,0.3
ithaka__apiron-8,success,submitted,7,7,2.521640636343318,0.8571428571428571,0.2857142857142857
microsoft__electionguard-python-83,success,submitted,5,5,1.9219280948873623,0.8,0.4
hynek__argon2-cffi-174,success,submitted,15,10,2.321928094887362,0.6,0.4
gibsramen__evident-23,success,submitted,9,9,2.6416041678685933,0.7777777777777778,0.3333333333333333
Melevir__cognitive_complexity-15,success,submitted,17,10,1.9609640474436814,0.5,0.5
geomet__geomet-101,success,submitted,14,10,2.5219280948873624,0.7,0.4
python-control__python-control-834,success,submitted,22,10,2.2464393446710154,0.5,0.3
kinnala__scikit-fem-634,success,submitted,29,10,2.721928094887362,0.7,0.2
ameily__cincoconfig-26,success,submitted,7,7,2.807354922057604,1.0,0.14285714285714285
joke2k__faker-828,success,submitted,17,10,2.6464393446710153,0.7,0.3
geomet__geomet-101,success,submitted,16,10,1.7709505944546688,0.5,0.6
Azure__msrest-for-python-208,success,submitted,11,10,2.9219280948873623,0.8,0.2
geomet__geomet-101,success,submitted,13,10,2.5219280948873624,0.7,0.4
Azure__msrest-for-python-208,success,submitted,10,10,2.9219280948873623,0.8,0.2
microsoft__electionguard-python-83,success,submitted,8,8,2.4056390622295662,0.75,0.375
marshmallow-code__apispec-811,success,submitted,5,5,1.9219280948873623,0.8,0.4
docker__docker-py-1167,success,submitted,17,10,2.0464393446710156,0.5,0.4
microsoft__electionguard-python-83,success,submitted,12,10,2.6464393446710153,0.7,0.3
celery__billiard-372,success,submitted,8,8,2.75,0.875,0.25
adamchainz__ec2-metadata-350,success,submitted,8,8,2.4056390622295662,0.75,0.375
ameily__cincoconfig-26,success,submitted,18,10,2.1709505944546685,0.5,0.3
fair-workflows__nanopub-140,success,submitted,8,8,2.0,0.625,0.5
PyCQA__flake8-bugbear-161,success,submitted,6,6,2.2516291673878226,0.8333333333333334,0.3333333333333333
reata__sqllineage-38,success,submitted,21,10,2.446439344671015,0.6,0.3
astarte-platform__astarte-device-sdk-python-98,success,submitted,7,7,2.5216406363433186,0.8571428571428571,0.2857142857142857
pyupio__changelogs-232,success,submitted,8,8,2.75,0.875,0.25
googleapis__python-api-core-546,success,submitted,13,10,2.321928094887362,0.6,0.4
streamlink__streamlink-1696,success,submitted,5,5,2.321928094887362,1.0,0.2
konradhalas__dacite-216,success,submitted,27,10,2.1709505944546685,0.5,0.3
networkx__networkx-7024,success,submitted,10,10,2.6464393446710153,0.7,0.3
docker__docker-py-1167,success,submitted,16,10,2.3709505944546687,0.6,0.3
iterative__dvc-5785,success,submitted,17,10,1.5709505944546687,0.4,0.6
ppizarror__pygame-menu-357,success,submitted,28,10,2.4464393446710155,0.6,0.3
tempoCollaboration__OQuPy-74,success,submitted,10,10,2.3709505944546687,0.6,0.3
geopandas__geopandas-3240,success,submitted,14,10,2.9219280948873623,0.8,0.2
just-work__fffw-100,success,submitted,7,7,2.807354922057604,1.0,0.14285714285714285
konradhalas__dacite-216,success,submitted,11,10,2.6464393446710153,0.7,0.3
hugovk__pypistats-41,success,submitted,8,8,2.1556390622295662,0.625,0.375
konradhalas__dacite-216,success,submitted,17,10,2.4464393446710155,0.6,0.3
konradhalas__dacite-216,success,submitted,14,10,2.5219280948873624,0.7,0.4
tobymao__sqlglot-2063,success,submitted,8,8,2.5,0.75,0.25
geopandas__geopandas-1336,success,submitted,20,10,2.9219280948873623,0.8,0.2
package-url__packageurl-python-29,success,submitted,13,10,2.9219280948873623,0.8,0.2
pydantic__pydantic-3975,success,submitted,29,10,1.3567796494470397,0.4,0.7
geopandas__geopandas-1336,success,submitted,20,10,2.721928094887362,0.7,0.2
konradhalas__dacite-216,success,submitted,12,10,2.521928094887362,0.6,0.2
tianocore__edk2-pytool-extensions-41,success,submitted,8,8,2.5,0.75,0.25
joke2k__django-environ-325,success,submitted,9,9,2.4193819456463714,0.6666666666666666,0.3333333333333333
pydata__pydata-google-auth-17,success,submitted,5,5,2.321928094887362,1.0,0.2
streamlink__streamlink-1696,success,submitted,11,10,2.6464393446710153,0.7,0.3
adbar__simplemma-114,success,submitted,11,10,2.721928094887362,0.7,0.2
hynek__argon2-cffi-174,success,submitted,12,10,2.6464393446710153,0.7,0.3
astarte-platform__astarte-device-sdk-python-98,success,submitted,8,8,2.75,0.875,0.25
deardurham__ciprs-reader-38,success,submitted,14,10,2.0464393446710156,0.5,0.4
streamlink__streamlink-1696,success,submitted,5,5,2.321928094887362,1.0,0.2
package-url__packageurl-python-29,success,submitted,18,10,2.9219280948873623,0.8,0.2
pyupio__changelogs-232,success,submitted,8,8,2.75,0.875,0.25
rapidpro__rapidpro-python-66,success,submitted,9,9,2.725480556997868,0.7777777777777778,0.2222222222222222
joke2k__django-environ-358,success,submitted,10,10,2.5219280948873624,0.7,0.4
package-url__packageurl-python-29,success,submitted,14,10,2.721928094887362,0.7,0.2
stfc__PSyclone-1111,success,submitted,9,9,2.725480556997868,0.7777777777777778,0.2222222222222222
networkx__networkx-7024,success,submitted,12,10,2.9219280948873623,0.8,0.2
ithaka__apiron-8,success,submitted,21,10,1.7219280948873623,0.4,0.4
asottile__yesqa-44,success,submitted,9,9,2.725480556997868,0.7777777777777778,0.2222222222222222
oasis-open__cti-python-stix2-454,success,submitted,13,10,2.9219280948873623,0.8,0.2
lucidsushi__gs_pip_install-132,success,submitted,19,10,1.7219280948873623,0.4,0.4
mherrmann__gitignore_parser-38,success,submitted,8,8,2.5,0.75,0.25
lucidsushi__gs_pip_install-132,success,submitted,10,10,2.5219280948873624,0.6,0.2
oasis-open__cti-python-stix2-342,success,submitted,10,10,2.3709505944546687,0.6,0.3
iamjackg__md2cf-97,success,submitted,16,10,2.446439344671015,0.6,0.3
adamchainz__ec2-metadata-350,success,submitted,17,14,2.8423709931771093,0.8,0.21428571428571427
pappasam__toml-sort-36,success,submitted,7,7,2.2359263506290326,0.7142857142857143,0.2857142857142857
ameily__cincoconfig-26,success,submitted,26,10,2.721928094887362,0.7,0.2
bids-standard__pybids-611,success,submitted,9,9,2.5032583347756456,0.6666666666666666,0.2222222222222222
pydantic__pydantic-3975,success,submitted,12,10,2.9219280948873623,0.8,0.2
joke2k__faker-828,success,submitted,21,10,2.9219280948873623,0.8,0.2
johnsyweb__python_sparse_list-17,success,submitted,9,9,2.725480556997868,0.7777777777777778,0.2222222222222222
astarte-platform__astarte-device-sdk-python-98,success,submitted,11,10,2.5219280948873624,0.7,0.4
ithaka__apiron-8,success,submitted,18,10,0.4689955935892812,0.2,0.9
googleapis__python-api-core-546,success,submitted,12,10,2.1609640474436813,0.6,0.5
ppizarror__pygame-menu-357,success,submitted,20,10,2.9219280948873623,0.8,0.2
package-url__packageurl-python-29,success,submitted,13,10,2.9219280948873623,0.8,0.2
ttu__ruuvitag-sensor-41,success,submitted,7,7,2.2359263506290326,0.7142857142857143,0.2857142857142857
cunybpl__isdparser-4,success,submitted,15,10,2.3709505944546687,0.6,0.3
tempoCollaboration__OQuPy-74,success,submitted,12,10,2.6464393446710153,0.7,0.3
pappasam__toml-sort-36,success,submitted,8,8,2.5,0.75,0.25
geopandas__geopandas-1336,success,submitted,16,10,2.9219280948873623,0.8,0.2
gibsramen__evident-23,success,submitted,28,10,2.9219280948873623,0.8,0.2
adamchainz__ec2-metadata-350,success,submitted,6,6,2.584962500721156,1.0,0.16666666666666666
sqlfluff__sqlfluff-5206,success,submitted,24,11,2.2998963911678914,0.6,0.36363636363636365
python-visualization__folium-1633,success,submitted,11,10,2.9219280948873623,0.8,0.2
hynek__argon2-cffi-174,success,submitted,17,10,1.7219280948873623,0.4,0.4
Azure__msrest-for-python-208,success,submitted,9,9,2.725480556997868,0.7777777777777778,0.2222222222222222
konradhalas__dacite-216,success,submitted,11,10,2.9219280948873623,0.8,0.2
simonsobs__ocs-332,success,submitted,10,10,3.121928094887362,0.9,0.2
docker__docker-py-1167,success,submitted,18,10,2.9219280948873623,0.8,0.2
geopandas__geopandas-3240,success,submitted,17,10,3.121928094887362,0.9,0.2
tehmaze__ansi-34,success,submitted,10,10,2.9219280948873623,0.8,0.2
fair-workflows__nanopub-140,success,submitted,17,10,1.6854752972273344,0.4,0.5
ithaka__apiron-8,success,submitted,9,9,2.4193819456463714,0.6666666666666666,0.3333333333333333
joke2k__django-environ-325,success,submitted,30,10,2.3709505944546687,0.6,0.3
adbar__simplemma-114,success,submitted,24,10,2.321928094887362,0.6,0.4
package-url__packageurl-python-29,success,submitted,14,10,2.9219280948873623,0.8,0.2
geopandas__geopandas-1336,success,submitted,22,10,1.3567796494470397,0.4,0.7
pydantic__pydantic-3975,success,submitted,15,10,2.6464393446710153,0.7,0.3
joke2k__django-environ-358,success,submitted,9,9,2.2810361125534233,0.6666666666666666,0.4444444444444444
lucidsushi__gs_pip_install-132,success,submitted,6,6,2.584962500721156,1.0,0.16666666666666666
bids-standard__pybids-611,success,submitted,13,10,2.321928094887362,0.6,0.4
gibsramen__evident-23,success,submitted,8,8,2.4056390622295662,0.75,0.375
marshmallow-code__apispec-811,success,submitted,34,10,2.0464393446710156,0.5,0.4
adbar__simplemma-114,success,submitted,13,10,3.121928094887362,0.9,0.2
auth0__auth0-python-500,success,submitted (exit_context),48,10,1.3609640474436813,0.3,0.5
facelessuser__pymdown-extensions-2039,success,submitted,18,10,2.6464393446710153,0.7,0.3
deardurham__ciprs-reader-38,success,submitted (exit_context),104,10,1.9609640474436814,0.5,0.5
wireservice__csvkit-800,success,submitted,11,10,1.9609640474436814,0.5,0.5
package-url__packageurl-python-29,success,submitted,13,10,2.9219280948873623,0.8,0.2
docker__docker-py-1167,success,submitted,26,10,2.3709505944546687,0.6,0.3
stfc__PSyclone-1111,success,submitted,8,8,2.75,0.875,0.25
fair-workflows__nanopub-140,success,submitted,7,7,2.1280852788913944,0.7142857142857143,0.42857142857142855
docker__docker-py-1167,success,submitted,16,10,2.9219280948873623,0.8,0.2
bids-standard__pybids-611,success,submitted,28,10,2.0464393446710156,0.5,0.4
just-work__fffw-100,success,submitted,26,10,2.3709505944546687,0.6,0.3
networkx__networkx-7024,success,submitted,12,11,2.9139770731827523,0.8,0.18181818181818182
ithaka__apiron-8,success,submitted,37,10,2.4464393446710155,0.6,0.3
gibsramen__evident-23,success,submitted,9,9,2.6416041678685933,0.7777777777777778,0.3333333333333333
astarte-platform__astarte-device-sdk-python-98,success,submitted,6,6,2.584962500721156,1.0,0.16666666666666666
geomet__geomet-101,success,submitted,23,10,2.3219280948873626,0.6,0.4
hynek__argon2-cffi-174,success,submitted,13,10,2.9219280948873623,0.8,0.2
package-url__packageurl-python-29,success,submitted,13,10,2.9219280948873623,0.8,0.2
networkx__networkx-7024,success,submitted,11,10,2.3709505944546687,0.6,0.3
networkx__networkx-7024,success,submitted,13,10,3.121928094887362,0.9,0.2
